mmsi,timestamp,lat,lon,sog,cog,vessel_name,imo,vessel_type,type_code,length,width,draught
256568572,2019-06-11T04:35:58Z,32.482606,33.296633,16.3,297.4,OCEAN EAGLE C22,9145430,LNG Carrier,84,202,29,14.8
256615217,2019-06-11T04:35:58Z,34.169449,33.572297,18.4,103.6,CMA CGM NAVIGATOR U58,9800758,Container Ship,70,331,36,8.5
256771015,2019-06-11T04:35:58Z,35.29331,30.964604,12.1,276.7,HELLAS HORIZON Z72,9350698,Bulk Carrier,70,210,40,11.0
256842521,2019-06-11T04:35:58Z,32.378692,34.070566,18.7,222.8,MV HORIZON J11,9336746,Container Ship,70,178,33,6.8
256860912,2019-06-11T04:35:58Z,33.338389,33.144811,18.8,205.2,PACIFIC LEADER R77,9410214,LNG Carrier,84,288,21,7.2
256939544,2019-06-11T04:35:58Z,33.486118,34.775372,8.2,117.1,MAERSK STAR M73,9958004,Fishing,30,304,40,14.0
256941632,2019-06-11T04:35:58Z,33.492001,34.789193,13.0,277.3,CMA CGM LEADER F45,9584592,Crude Oil Tanker,80,151,50,13.8
256945403,2019-06-11T04:35:58Z,33.308385,35.723169,11.7,6.9,OCEAN PIONEER U10,9198472,Bulk Carrier,70,130,28,7.7
256975279,2019-06-11T04:35:58Z,35.876076,29.402617,10.3,103.0,MINERVA LEADER W18,9894118,Bulk Carrier,70,272,51,12.9
311252269,2019-06-11T04:35:58Z,33.064386,33.147075,11.0,358.8,MSC EAGLE D36,9759708,Chemical Tanker,82,164,46,16.0
311294121,2019-06-11T04:35:58Z,34.211928,31.81874,11.3,214.9,MAERSK FALCON X96,9813830,Product Tanker,81,191,37,8.3
311423487,2019-06-11T04:35:58Z,33.895392,34.180404,9.8,299.4,SEASPAN GLORY J23,9829144,Bulk Carrier,70,188,42,5.8
311612167,2019-06-11T04:35:58Z,33.806732,35.546805,14.1,280.3,MV JEWEL I88,9495329,Chemical Tanker,82,256,19,11.9
311740473,2019-06-11T04:35:58Z,33.211631,35.373554,14.1,31.2,EVER OASIS B69,9613733,Crude Oil Tanker,80,235,24,7.2
311747386,2019-06-11T04:35:58Z,32.442469,33.184721,10.6,48.5,HELLAS HORIZON V85,9363478,Bulk Carrier,70,209,36,6.8
311748580,2019-06-11T04:35:58Z,31.519065,29.210292,14.5,69.0,STENA PIONEER H72,9968753,Crude Oil Tanker,80,147,53,15.0
311788718,2019-06-11T04:35:58Z,35.51357,31.113329,11.5,118.1,GLOBAL OASIS V61,9943218,Product Tanker,81,192,33,15.0
311815491,2019-06-11T04:35:58Z,34.579963,32.966539,21.1,269.2,MSC OASIS T49,9359696,Container Ship,70,197,23,15.7
311819823,2019-06-11T04:35:58Z,31.65227,34.728242,12.5,198.7,NORDIC OASIS S31,9505290,Chemical Tanker,82,203,21,7.6
311827889,2019-06-11T04:35:58Z,35.588713,30.617606,18.3,282.8,SEASPAN STAR J83,9655741,LNG Carrier,84,251,47,12.1
311899765,2019-06-11T04:35:58Z,33.914633,34.974822,11.2,119.7,MAERSK STAR N66,9121135,Chemical Tanker,82,258,48,5.6
311947216,2019-06-11T04:35:58Z,33.192464,29.006137,10.9,146.1,GLOBAL STAR F75,9509720,Chemical Tanker,82,187,22,13.0
352166316,2019-06-11T04:35:58Z,35.009131,32.477274,18.5,93.3,EVER JEWEL M49,9946260,Container Ship,70,284,55,12.5
352299640,2019-06-11T04:35:58Z,33.92139,35.507543,16.5,232.1,HELLAS LEADER F40,9894297,LNG Carrier,84,277,47,15.4
352308475,2019-06-11T04:35:58Z,35.764253,29.70004,17.5,240.9,OCEAN LEADER P32,9417373,LNG Carrier,84,223,38,5.6
352329282,2019-06-11T04:35:58Z,33.730288,33.672287,10.4,260.8,MT CARRIER L97,9396091,General Cargo,70,162,54,9.8
352650672,2019-06-11T04:35:58Z,35.499422,35.700675,7.3,52.4,MSC PIONEER X69,9305495,Fishing,30,250,54,16.0
352667783,2019-06-11T04:35:58Z,33.456807,30.041591,11.7,96.5,MINERVA HORIZON G45,9329956,Chemical Tanker,82,212,28,5.7
352668646,2019-06-11T04:35:58Z,30.784889,29.884211,17.0,47.6,SEASPAN PIONEER X31,9730985,LNG Carrier,84,347,53,6.8
352705302,2019-06-11T04:35:58Z,35.156476,29.211365,11.7,247.1,MAERSK HORIZON Q19,9170106,General Cargo,70,274,31,11.0
352763802,2019-06-11T04:35:58Z,33.393209,32.683658,4.8,308.8,SEASPAN FALCON S71,9208710,Fishing,30,234,26,5.6
352770824,2019-06-11T04:35:58Z,31.377875,29.530187,12.1,249.8,MSC HORIZON W80,9922045,Chemical Tanker,82,344,32,6.3
352787592,2019-06-11T04:35:58Z,34.289128,29.271295,11.2,130.0,MINERVA HORIZON D20,9807958,Bulk Carrier,70,314,46,14.6
352820601,2019-06-11T04:35:58Z,32.588441,33.279894,17.4,51.9,MSC PIONEER O14,9225432,LNG Carrier,84,146,50,9.2
352826474,2019-06-11T04:35:58Z,34.152562,29.514016,9.2,260.0,OCEAN OASIS L59,9390002,Fishing,30,283,22,12.5
352878610,2019-06-11T04:35:58Z,31.545746,33.283742,17.9,40.9,SEASPAN OASIS I44,9276786,LNG Carrier,84,294,18,8.1
352891274,2019-06-11T04:35:58Z,31.192553,30.76715,18.8,253.3,MV NAVIGATOR E69,9398758,LNG Carrier,84,297,15,8.1
352898065,2019-06-11T04:35:58Z,35.915376,35.522792,19.1,223.8,SEASPAN SPIRIT L91,9795117,Container Ship,70,100,40,12.3
352926965,2019-06-11T04:35:58Z,33.728249,30.289217,20.8,321.4,GLOBAL JEWEL Q31,9683731,Container Ship,70,146,22,7.5
370225049,2019-06-11T04:35:58Z,34.095464,29.45345,13.6,258.0,OCEAN NAVIGATOR V11,9285151,Product Tanker,81,281,35,14.4
370275198,2019-06-11T04:35:58Z,35.628628,35.260351,13.8,272.7,OCEAN FALCON M89,9957338,Product Tanker,81,151,20,12.7
370431265,2019-06-11T04:35:58Z,35.116247,27.32002,14.4,39.5,CMA CGM EAGLE E47,9924701,Crude Oil Tanker,80,101,34,14.4
370478888,2019-06-11T04:35:58Z,34.78766,31.55383,7.0,108.5,NORDIC STAR L44,9442752,Fishing,30,205,44,6.7
370607711,2019-06-11T04:35:58Z,31.238686,31.394891,14.3,72.6,MV TRADER E86,9988089,Crude Oil Tanker,80,190,30,11.5
370751451,2019-06-11T04:35:58Z,34.76776,27.770172,17.6,186.5,STENA GLORY A35,9387116,LNG Carrier,84,244,18,6.6
370885574,2019-06-11T04:35:58Z,29.809634,34.492652,11.3,98.0,OCEAN NAVIGATOR L26,9759797,Chemical Tanker,82,143,45,13.6
370896665,2019-06-11T04:35:58Z,35.016806,31.753447,7.6,102.5,PACIFIC CARRIER A64,9348597,Fishing,30,195,44,11.1
370971068,2019-06-11T04:35:58Z,32.254927,32.825989,12.9,180.3,OCEAN GLORY U79,9607006,Bulk Carrier,70,348,31,9.7
538183870,2019-06-11T04:35:58Z,35.400334,33.29169,9.6,101.8,NORDIC JEWEL N22,9827168,General Cargo,70,109,21,8.3
538226886,2019-06-11T04:35:58Z,32.767053,34.644345,11.6,224.3,MAERSK LEADER C92,9450733,Chemical Tanker,82,181,22,6.4
538232025,2019-06-11T04:35:58Z,32.855726,34.678096,5.1,110.5,CMA CGM NAVIGATOR C93,9641280,Fishing,30,228,18,6.3
538307667,2019-06-11T04:35:58Z,33.381236,32.457472,13.4,293.9,STENA SPIRIT O11,9999670,Product Tanker,81,204,22,15.8
538327565,2019-06-11T04:35:58Z,35.522211,28.289271,11.1,103.1,STENA JEWEL J10,9830296,Chemical Tanker,82,322,39,9.7
538349571,2019-06-11T04:35:58Z,35.24549,29.286538,11.3,291.1,MV JEWEL A17,9156601,Crude Oil Tanker,80,220,35,7.8
538359373,2019-06-11T04:35:58Z,31.627104,31.564055,13.6,224.7,MT LEADER S57,9553198,Chemical Tanker,82,262,32,5.8
538372003,2019-06-11T04:35:58Z,35.138523,30.084227,10.5,165.6,MSC JEWEL W81,9541091,Crude Oil Tanker,80,336,42,9.8
538425199,2019-06-11T04:35:58Z,33.590825,30.509032,11.4,111.8,OCEAN NAVIGATOR W80,9344125,General Cargo,70,110,35,16.1
538555688,2019-06-11T04:35:58Z,35.146382,34.30097,12.4,289.7,GLOBAL CARRIER T36,9490411,Product Tanker,81,246,35,6.9
538642524,2019-06-11T04:35:58Z,34.532279,31.111993,13.1,116.6,PACIFIC NAVIGATOR X47,9267065,Crude Oil Tanker,80,337,24,9.0
538668425,2019-06-11T04:35:58Z,31.3266,31.914375,18.3,245.6,STENA SPIRIT O36,9952396,LNG Carrier,84,343,21,8.5
538743957,2019-06-11T04:35:58Z,31.849486,30.089276,13.7,1.1,STENA NAVIGATOR O82,9386778,Chemical Tanker,82,142,28,11.6
538822943,2019-06-11T04:35:58Z,33.399834,28.835268,15.1,294.8,MV FALCON M45,9884773,LNG Carrier,84,189,42,5.8
538873879,2019-06-11T04:35:58Z,31.708961,31.474675,12.4,255.9,MSC HORIZON X89,9311933,Product Tanker,81,340,50,10.0
636383460,2019-06-11T04:35:58Z,35.353019,27.061893,12.5,152.0,MAERSK JEWEL I93,9891673,Bulk Carrier,70,133,54,11.5
636444024,2019-06-11T04:35:58Z,34.657684,35.516776,5.4,24.7,OCEAN JEWEL M34,9772360,Fishing,30,300,31,7.4
636495672,2019-06-11T04:35:58Z,33.188658,31.879606,21.1,213.8,HELLAS NAVIGATOR Z58,9236129,Container Ship,70,195,51,11.3
636502004,2019-06-11T04:35:58Z,31.186163,32.470546,15.6,227.3,STENA JEWEL X73,9132383,LNG Carrier,84,129,55,16.4
636564252,2019-06-11T04:35:58Z,35.892908,27.161259,11.6,76.0,SEASPAN STAR F94,9557797,Product Tanker,81,233,52,13.7
636588954,2019-06-11T04:35:58Z,35.846797,28.531112,13.2,257.2,CMA CGM EAGLE M96,9343290,Chemical Tanker,82,175,44,15.1
636630310,2019-06-11T04:35:58Z,33.067049,33.908426,14.4,240.2,MV JEWEL G96,9838231,Chemical Tanker,82,218,26,10.2
636632690,2019-06-11T04:35:58Z,33.432043,28.979129,18.1,106.9,PACIFIC TRADER G87,9588879,LNG Carrier,84,195,43,8.7
636892680,2019-06-11T04:35:58Z,34.712719,35.256683,19.3,325.6,STENA FALCON A80,9884304,Container Ship,70,153,21,7.6
636902448,2019-06-11T04:35:58Z,34.650705,35.536169,13.6,173.0,OCEAN HORIZON D79,9980227,Product Tanker,81,255,15,11.9
636992388,2019-06-11T04:35:58Z,34.384188,34.640457,11.6,265.7,MT FALCON K87,9714213,General Cargo,70,207,54,11.9
205275064,2019-06-11T05:35:58Z,35.207662,29.579596,6.6,288.6,MT GLORY C38,9118132,Fishing,30,163,44,15.6
205378779,2019-06-11T05:35:58Z,34.960925,27.125844,14.1,125.8,MINERVA HORIZON F99,9650709,Chemical Tanker,82,210,25,16.2
205393184,2019-06-11T05:35:58Z,34.284515,34.081354,6.2,317.7,MINERVA FALCON B65,9107716,Fishing,30,180,24,15.8
205621568,2019-06-11T05:35:58Z,33.88358,31.656174,8.2,209.0,STENA FALCON J73,9447919,Fishing,30,296,33,11.7
205828643,2019-06-11T05:35:58Z,32.290942,32.405304,21.6,121.2,CMA CGM GLORY H13,9258521,Container Ship,70,119,22,10.1
205976070,2019-06-11T05:35:58Z,32.497752,29.682679,20.3,291.1,MINERVA STAR C96,9858173,Container Ship,70,233,44,14.1
211302078,2019-06-11T05:35:58Z,33.188586,34.902735,10.4,68.2,OCEAN JEWEL G51,9203147,General Cargo,70,318,15,13.0
211370149,2019-06-11T05:35:58Z,35.653688,35.03389,12.2,212.1,HELLAS JEWEL A75,9201717,Product Tanker,81,166,30,14.3
211389232,2019-06-11T05:35:58Z,34.623984,29.834726,11.4,117.9,MINERVA OASIS L42,9933869,Crude Oil Tanker,80,338,24,16.2
211408860,2019-06-11T05:35:58Z,31.464897,29.453584,12.4,309.8,STENA CARRIER X26,9227600,Product Tanker,81,171,29,6.4
211505362,2019-06-11T05:35:58Z,32.352131,28.188601,17.5,147.5,SEASPAN STAR M39,9604021,Container Ship,70,263,25,7.9
211654350,2019-06-11T05:35:58Z,33.643524,33.954186,13.3,115.5,MINERVA CARRIER Z30,9937875,Crude Oil Tanker,80,185,41,8.2
211894287,2019-06-11T05:35:58Z,35.631815,30.453974,9.1,281.7,MT SPIRIT C70,9485016,Fishing,30,142,51,12.7
211922870,2019-06-11T05:35:58Z,34.091988,34.746542,11.1,30.0,SEASPAN GLORY J76,9967421,Product Tanker,81,139,45,10.2
211970716,2019-06-11T05:35:58Z,32.755788,34.226063,12.2,60.0,MINERVA CARRIER R90,9812494,Crude Oil Tanker,80,284,47,8.0
211993493,2019-06-11T05:35:58Z,32.918291,33.945761,5.0,265.9,MT STAR P28,9791072,Fishing,30,115,44,8.1
235135283,2019-06-11T05:35:58Z,34.563442,32.349483,18.4,263.3,SEASPAN HORIZON K25,9956275,Container Ship,70,333,41,8.2
235158999,2019-06-11T05:35:58Z,35.290872,33.406256,6.8,259.8,GLOBAL HORIZON Z82,9751548,Fishing,30,206,21,11.8
235206216,2019-06-11T05:35:58Z,33.944059,27.084486,13.9,240.6,GLOBAL TRADER J75,9986037,Chemical Tanker,82,163,18,7.8
235231358,2019-06-11T05:35:58Z,32.147155,28.518286,12.2,141.2,EVER TRADER C94,9759838,Chemical Tanker,82,191,44,15.8
235289941,2019-06-11T05:35:58Z,31.813089,29.713236,10.9,149.8,GLOBAL SPIRIT G27,9142691,Chemical Tanker,82,313,21,14.0
235298939,2019-06-11T05:35:58Z,32.410953,32.249334,10.6,244.9,GLOBAL GLORY M89,9660204,Chemical Tanker,82,270,31,12.6
235373584,2019-06-11T05:35:58Z,33.020079,35.171825,10.9,1.3,SEASPAN TRADER Y71,9925714,Chemical Tanker,82,233,34,14.9
235433886,2019-06-11T05:35:58Z,34.814481,35.546771,17.1,30.6,OCEAN JEWEL L97,9382652,Container Ship,70,290,16,7.3
235678830,2019-06-11T05:35:58Z,34.550791,33.080831,13.1,135.4,PACIFIC LEADER O91,9310708,Crude Oil Tanker,80,274,41,13.8
235721055,2019-06-11T05:35:58Z,31.399969,31.576111,15.7,298.5,MV PIONEER O49,9955187,LNG Carrier,84,106,55,11.5
235743080,2019-06-11T05:35:58Z,34.059432,34.610335,11.6,83.4,CMA CGM EAGLE O48,9822592,Chemical Tanker,82,350,36,16.2
235816042,2019-06-11T05:35:58Z,35.414811,32.627478,13.1,88.9,EVER LEADER U53,9301599,Product Tanker,81,135,51,10.1
235827493,2019-06-11T05:35:58Z,34.867314,35.138146,13.4,205.1,OCEAN HORIZON W49,9740619,Bulk Carrier,70,225,41,9.6
235853780,2019-06-11T05:35:58Z,33.949598,34.956738,14.3,27.0,GLOBAL OASIS J61,9123370,Crude Oil Tanker,80,144,40,12.4
235871650,2019-06-11T05:35:58Z,31.329642,31.129443,11.9,66.8,CMA CGM FALCON Q57,9419241,General Cargo,70,214,15,9.0
235936712,2019-06-11T05:35:58Z,33.688087,34.808363,16.7,299.1,EVER TRADER Z17,9206647,Container Ship,70,346,53,16.5
235984032,2019-06-11T05:35:58Z,35.839946,29.077274,10.5,281.2,MINERVA EAGLE S94,9257963,General Cargo,70,238,47,7.0
240142940,2019-06-11T05:35:58Z,34.869184,30.302674,11.3,319.1,OCEAN STAR N64,9528592,General Cargo,70,155,42,12.7
240162890,2019-06-11T05:35:58Z,32.197127,30.361395,12.3,218.9,MINERVA STAR M43,9709413,Crude Oil Tanker,80,328,18,14.6
240237003,2019-06-11T05:35:58Z,35.171205,35.939473,12.4,181.6,HELLAS EAGLE V42,9593500,General Cargo,70,259,20,13.8
240333312,2019-06-11T05:35:58Z,33.698163,35.34678,13.9,179.8,CMA CGM EAGLE D14,9565862,Chemical Tanker,82,138,21,9.3
240335910,2019-06-11T05:35:58Z,31.928891,29.488516,11.6,163.6,NORDIC HORIZON D59,9620728,Chemical Tanker,82,194,19,11.1
240450427,2019-06-11T05:35:58Z,33.875587,34.131569,13.0,108.4,STENA FALCON K53,9947776,Bulk Carrier,70,278,33,7.5
240527950,2019-06-11T05:35:58Z,31.106785,29.96671,11.0,44.1,HELLAS EAGLE L96,9302888,Bulk Carrier,70,122,45,15.8
240627937,2019-06-11T05:35:58Z,35.150725,32.413352,12.4,107.9,EVER HORIZON K17,9864903,General Cargo,70,184,50,15.7
240762275,2019-06-11T05:35:58Z,34.797501,30.780086,11.4,142.0,SEASPAN TRADER B68,9414250,Crude Oil Tanker,80,253,43,8.7
240805280,2019-06-11T05:35:58Z,31.549858,31.663127,17.6,234.0,STENA LEADER F57,9959881,LNG Carrier,84,177,38,14.9
240861781,2019-06-11T05:35:58Z,33.162762,34.024829,21.4,115.4,SEASPAN JEWEL U51,9954084,Container Ship,70,349,17,13.1
256145827,2019-06-11T05:35:58Z,31.822877,32.286328,13.9,174.3,SEASPAN PIONEER K73,9825760,Product Tanker,81,251,20,10.7
256177687,2019-06-11T05:35:58Z,33.920025,33.124224,16.9,94.7,STENA PIONEER L65,9928882,Container Ship,70,194,29,10.6
256217749,2019-06-11T05:35:58Z,32.817776,28.907385,5.5,125.9,NORDIC EAGLE Q80,9210832,Fishing,30,275,31,7.9
256275050,2019-06-11T05:35:58Z,30.906347,32.512445,18.8,266.4,HELLAS CARRIER L64,9925141,LNG Carrier,84,103,33,9.4
256281046,2019-06-11T05:35:58Z,30.932957,33.865145,11.9,203.9,EVER HORIZON A48,9635616,Product Tanker,81,309,18,15.9
256288608,2019-06-11T05:35:58Z,32.310599,32.382305,17.9,303.7,MT FALCON T44,9724166,LNG Carrier,84,302,26,9.1
256315665,2019-06-11T05:35:58Z,32.213403,27.753803,9.6,174.0,EVER JEWEL S12,9143609,General Cargo,70,161,20,8.5
256365165,2019-06-11T05:35:58Z,33.282911,31.663167,12.3,246.8,MAERSK HORIZON G53,9227248,Product Tanker,81,193,42,11.3
256393224,2019-06-11T05:35:58Z,31.62874,33.244739,16.2,55.8,HELLAS OASIS Y81,9874315,LNG Carrier,84,266,37,11.7
256475671,2019-06-11T05:35:58Z,32.197052,34.20605,14.3,334.9,MV GLORY J26,9460257,Crude Oil Tanker,80,130,35,16.4
256527258,2019-06-11T05:35:58Z,29.77556,29.170062,11.3,253.8,HELLAS OASIS D84,9830719,General Cargo,70,193,31,14.9
256552696,2019-06-11T05:35:58Z,32.370407,29.539916,11.0,336.2,MV TRADER H72,9433400,Bulk Carrier,70,106,18,13.0
256565759,2019-06-11T05:35:58Z,35.457687,29.04383,21.5,274.7,NORDIC CARRIER T29,9701032,Container Ship,70,189,33,15.5
256568572,2019-06-11T05:35:58Z,32.495348,33.254083,18.2,283.0,OCEAN EAGLE C22,9145430,LNG Carrier,84,202,29,14.8
256615217,2019-06-11T05:35:58Z,34.195579,33.624822,19.3,99.4,CMA CGM NAVIGATOR U58,9800758,Container Ship,70,331,36,8.5
256771015,2019-06-11T05:35:58Z,35.331877,30.863672,12.5,266.9,HELLAS HORIZON Z72,9350698,Bulk Carrier,70,210,40,11.0
256842521,2019-06-11T05:35:58Z,32.2903,34.002126,18.8,219.2,MV HORIZON J11,9336746,Container Ship,70,178,33,6.8
256860912,2019-06-11T05:35:58Z,33.300819,33.133572,19.0,202.6,PACIFIC LEADER R77,9410214,LNG Carrier,84,288,21,7.2
256939544,2019-06-11T05:35:58Z,33.473185,34.805931,9.6,119.4,MAERSK STAR M73,9958004,Fishing,30,304,40,14.0
256941632,2019-06-11T05:35:58Z,33.524764,34.757296,12.7,277.0,CMA CGM LEADER F45,9584592,Crude Oil Tanker,80,151,50,13.8
256945403,2019-06-11T05:35:58Z,33.275753,35.730621,10.7,7.2,OCEAN PIONEER U10,9198472,Bulk Carrier,70,130,28,7.7
256975279,2019-06-11T05:35:58Z,35.865685,29.496542,9.9,112.0,MINERVA LEADER W18,9894118,Bulk Carrier,70,272,51,12.9
311252269,2019-06-11T05:35:58Z,33.16445,33.160804,13.7,356.2,MSC EAGLE D36,9759708,Chemical Tanker,82,164,46,16.0
311294121,2019-06-11T05:35:58Z,34.240057,31.838531,12.6,200.7,MAERSK FALCON X96,9813830,Product Tanker,81,191,37,8.3
311423487,2019-06-11T05:35:58Z,33.916838,34.199911,10.5,302.7,SEASPAN GLORY J23,9829144,Bulk Carrier,70,188,42,5.8
311612167,2019-06-11T05:35:58Z,33.880336,35.511292,12.0,286.3,MV JEWEL I88,9495329,Chemical Tanker,82,256,19,11.9
311740473,2019-06-11T05:35:58Z,33.183509,35.345444,13.3,29.9,EVER OASIS B69,9613733,Crude Oil Tanker,80,235,24,7.2
311747386,2019-06-11T05:35:58Z,32.544862,33.169649,10.1,35.3,HELLAS HORIZON V85,9363478,Bulk Carrier,70,209,36,6.8
311748580,2019-06-11T05:35:58Z,31.55735,29.351366,13.3,65.7,STENA PIONEER H72,9968753,Crude Oil Tanker,80,147,53,15.0
311788718,2019-06-11T05:35:58Z,35.483244,31.091293,11.0,123.5,GLOBAL OASIS V61,9943218,Product Tanker,81,192,33,15.0
311815491,2019-06-11T05:35:58Z,34.616838,32.831853,17.5,274.7,MSC OASIS T49,9359696,Container Ship,70,197,23,15.7
311819823,2019-06-11T05:35:58Z,31.600158,34.740685,11.8,201.5,NORDIC OASIS S31,9505290,Chemical Tanker,82,203,21,7.6
311827889,2019-06-11T05:35:58Z,35.575991,30.548448,15.4,293.0,SEASPAN STAR J83,9655741,LNG Carrier,84,251,47,12.1
311899765,2019-06-11T05:35:58Z,33.913445,35.003509,14.4,127.2,MAERSK STAR N66,9121135,Chemical Tanker,82,258,48,5.6
311947216,2019-06-11T05:35:58Z,33.211267,29.048052,12.4,142.4,GLOBAL STAR F75,9509720,Chemical Tanker,82,187,22,13.0
352166316,2019-06-11T05:35:58Z,35.039142,32.505885,16.1,79.4,EVER JEWEL M49,9946260,Container Ship,70,284,55,12.5
352299640,2019-06-11T05:35:58Z,33.965634,35.456917,18.7,222.5,HELLAS LEADER F40,9894297,LNG Carrier,84,277,47,15.4
352308475,2019-06-11T05:35:58Z,35.736755,29.640466,17.3,241.3,OCEAN LEADER P32,9417373,LNG Carrier,84,223,38,5.6
352329282,2019-06-11T05:35:58Z,33.734784,33.508263,11.6,278.9,MT CARRIER L97,9396091,General Cargo,70,162,54,9.8
352334880,2019-06-11T05:35:58Z,34.016732,32.610964,13.4,314.4,EVER EAGLE J29,9431996,Chemical Tanker,82,269,41,11.0
352399775,2019-06-11T05:35:58Z,35.994333,35.757937,12.5,255.5,MSC FALCON H40,9239647,Product Tanker,81,228,49,15.9
352650672,2019-06-11T05:35:58Z,35.552708,35.722871,6.6,64.9,MSC PIONEER X69,9305495,Fishing,30,250,54,16.0
352667783,2019-06-11T05:35:58Z,33.430627,30.08964,12.7,105.4,MINERVA HORIZON G45,9329956,Chemical Tanker,82,212,28,5.7
352668646,2019-06-11T05:35:58Z,30.905353,29.999959,18.0,53.9,SEASPAN PIONEER X31,9730985,LNG Carrier,84,347,53,6.8
352705302,2019-06-11T05:35:58Z,35.150443,29.13643,10.4,249.5,MAERSK HORIZON Q19,9170106,General Cargo,70,274,31,11.0
352763802,2019-06-11T05:35:58Z,33.45427,32.551094,5.6,311.8,SEASPAN FALCON S71,9208710,Fishing,30,234,26,5.6
352770824,2019-06-11T05:35:58Z,31.435198,29.51742,12.7,250.2,MSC HORIZON W80,9922045,Chemical Tanker,82,344,32,6.3
352787592,2019-06-11T05:35:58Z,34.339239,29.335659,9.1,128.2,MINERVA HORIZON D20,9807958,Bulk Carrier,70,314,46,14.6
352820601,2019-06-11T05:35:58Z,32.620863,33.254868,15.6,65.1,MSC PIONEER O14,9225432,LNG Carrier,84,146,50,9.2
352826474,2019-06-11T05:35:58Z,34.084465,29.292338,4.0,246.9,OCEAN OASIS L59,9390002,Fishing,30,283,22,12.5
352878610,2019-06-11T05:35:58Z,31.596465,33.306365,15.6,42.2,SEASPAN OASIS I44,9276786,LNG Carrier,84,294,18,8.1
352891274,2019-06-11T05:35:58Z,31.196821,30.747304,15.2,249.4,MV NAVIGATOR E69,9398758,LNG Carrier,84,297,15,8.1
352898065,2019-06-11T05:35:58Z,35.824698,35.507665,21.8,233.6,SEASPAN SPIRIT L91,9795117,Container Ship,70,100,40,12.3
352926965,2019-06-11T05:35:58Z,33.756782,30.222027,21.9,324.7,GLOBAL JEWEL Q31,9683731,Container Ship,70,146,22,7.5
370225049,2019-06-11T05:35:58Z,34.162795,29.362285,12.2,266.2,OCEAN NAVIGATOR V11,9285151,Product Tanker,81,281,35,14.4
370275198,2019-06-11T05:35:58Z,35.705342,35.323442,12.7,263.5,OCEAN FALCON M89,9957338,Product Tanker,81,151,20,12.7
370431265,2019-06-11T05:35:58Z,35.085164,27.318245,14.0,48.2,CMA CGM EAGLE E47,9924701,Crude Oil Tanker,80,101,34,14.4
370478888,2019-06-11T05:35:58Z,34.800424,31.606616,9.0,105.7,NORDIC STAR L44,9442752,Fishing,30,205,44,6.7
370607711,2019-06-11T05:35:58Z,31.312566,31.460845,13.4,85.1,MV TRADER E86,9988089,Crude Oil Tanker,80,190,30,11.5
370729197,2019-06-11T05:35:58Z,31.532941,31.484831,11.1,300.9,STENA HORIZON E32,9450841,Chemical Tanker,82,332,40,9.7
370751451,2019-06-11T05:35:58Z,34.675728,27.7812,17.7,171.3,STENA GLORY A35,9387116,LNG Carrier,84,244,18,6.6
370885574,2019-06-11T05:35:58Z,29.865514,34.606079,11.7,101.2,OCEAN NAVIGATOR L26,9759797,Chemical Tanker,82,143,45,13.6
370896665,2019-06-11T05:35:58Z,35.050693,31.83556,7.9,110.0,PACIFIC CARRIER A64,9348597,Fishing,30,195,44,11.1
370971068,2019-06-11T05:35:58Z,32.197416,32.858853,9.1,181.2,OCEAN GLORY U79,9607006,Bulk Carrier,70,348,31,9.7
538183870,2019-06-11T05:35:58Z,35.376588,33.369206,11.4,107.6,NORDIC JEWEL N22,9827168,General Cargo,70,109,21,8.3
538226886,2019-06-11T05:35:58Z,32.730255,34.579946,12.4,226.1,MAERSK LEADER C92,9450733,Chemical Tanker,82,181,22,6.4
538232025,2019-06-11T05:35:58Z,32.783649,34.808291,9.1,125.9,CMA CGM NAVIGATOR C93,9641280,Fishing,30,228,18,6.3
538298913,2019-06-11T05:35:58Z,31.317927,32.682745,12.8,38.3,HELLAS NAVIGATOR A77,9522258,Crude Oil Tanker,80,313,16,11.1
538307667,2019-06-11T05:35:58Z,33.45625,32.355842,11.2,292.4,STENA SPIRIT O11,9999670,Product Tanker,81,204,22,15.8
538327565,2019-06-11T05:35:58Z,35.453524,28.336254,13.6,115.4,STENA JEWEL J10,9830296,Chemical Tanker,82,322,39,9.7
538349571,2019-06-11T05:35:58Z,35.208583,29.133006,15.0,283.0,MV JEWEL A17,9156601,Crude Oil Tanker,80,220,35,7.8
538359373,2019-06-11T05:35:58Z,31.570483,31.508495,12.2,233.9,MT LEADER S57,9553198,Chemical Tanker,82,262,32,5.8
538372003,2019-06-11T05:35:58Z,35.107129,30.081817,11.6,157.2,MSC JEWEL W81,9541091,Crude Oil Tanker,80,336,42,9.8
538425199,2019-06-11T05:35:58Z,33.501057,30.557959,11.5,98.3,OCEAN NAVIGATOR W80,9344125,General Cargo,70,110,35,16.1
538555688,2019-06-11T05:35:58Z,35.162913,34.275613,11.4,284.8,GLOBAL CARRIER T36,9490411,Product Tanker,81,246,35,6.9
538642524,2019-06-11T05:35:58Z,34.496634,31.422715,11.8,103.3,PACIFIC NAVIGATOR X47,9267065,Crude Oil Tanker,80,337,24,9.0
538668425,2019-06-11T05:35:58Z,31.355552,31.821158,18.5,234.4,STENA SPIRIT O36,9952396,LNG Carrier,84,343,21,8.5
